split_group_id,n_members,members,member_clades,resolved_clades,contains_unresolved,quarantine_anchors,requires_manual_review,group_label,group_status,partition_eligible
MIDPIWI_e0c1c2dfc479ca16,1,WP_080509724.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_e0d843ab56fc4eff,1,WP_084234542.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_e111ebb0d3aa2cba,2,WP_016804074.1 WP_025465492.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_e1c4be1fc9c570be,1,WP_047451873.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_e1d6c49ff7e69236,2,WP_006328963.1 WP_023699067.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_e1eba32e065a1a71,1,WP_033435353.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_e228f94fb60414d3,1,WP_057221538.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_e2acef84ee7a045d,1,WP_090604190.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_e3dc7ed5301e6fe7,1,WP_070097871.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_e3f215f605fdb3f6,1,WP_006746222.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_e494bea22e92b112,1,WP_092265422.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_e6159c63cbbb3231,1,WP_093228074.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_e6933c269af6dafe,1,WP_067527441.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_e70865668ebbeda5,1,WP_088347300.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_e75dd9075b8313dd,1,WP_016876098.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_e7786d6030dbf259,1,WP_081441952.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_e7b11e4ea9e7b342,1,WP_006630693.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_e7b7af6ec7bdaba5,2,WP_004308218.1 WP_004318406.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_e7c99ecfa5d9f6aa,1,WP_014387264.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_e7feb5701e70ab76,1,WP_089408463.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_e849eb4b06b7a840,1,WP_069709177.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_e8a5711f6065f1bc,2,WP_035133775.1 WP_072319133.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_e941584f21417dbf,1,WP_027025738.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_e96679bfc0caa1fb,1,WP_047479138.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_e98350ddf146b2d0,1,WP_069020258.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_e9ccd7d222fae623,1,WP_087406053.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_e9f7b15f43055028,1,WP_036632783.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_ea366e4ec983eab4,1,WP_013299754.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_ea51c6ef50c2c4ce,2,WP_008606028.1 WP_077208232.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_eae3e1afc713374a,1,WP_008706031.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_eb13bfd8eb9eb6c8,1,WP_011504020.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_ebbf543784c2b4e3,1,WP_080840602.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_ebf530461938f41e,1,WP_057834161.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_ecb0098d1446c517,6,WP_005864495.1 WP_008781126.1 WP_016268111.1 WP_032541218.1 WP_033572516.1 WP_044272246.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_ecfb534b0aac58a9,1,WP_036253794.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_ed12fc3562f658f6,2,WP_061934618.1 WP_090674307.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_ed1e47be46ee2887,1,WP_091374193.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_ed8346e39dfce681,1,WP_056495446.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_edb60b3761d016da,2,NP_213999.1 WP_010880937.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_ede409acf6ce3288,1,WP_055268308.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_edfe6b2fe7436a8b,1,WP_010878815.1,UNRESOLVED,,True,AfAgo,True,UNRESOLVED_ONLY,QUARANTINE,False
MIDPIWI_ee07161e2d624c6d,1,WP_012597165.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_eee19843b84be15b,1,WP_014200912.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_ef7fad2b3be4f94d,1,WP_068616618.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_ef965242246eacc7,2,WP_000151321.1 WP_004710421.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_f00f8e7bc1f10d16,4,WP_049858649.1 WP_079392071.1 WP_079759401.1 WP_088193538.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_f01ef3f9fa55f9f5,1,WP_095565912.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_f0578329006d4cab,1,WP_087838767.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_f083a291790e8b59,2,WP_027308646.1 WP_084106721.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_f137d4c5037ebd2a,1,WP_080807610.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_f1a0592a9e0e95ac,2,WP_002566035.1 WP_048931269.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_f1cfff7bf1e8f27c,1,WP_022949975.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_f404aed597ffb069,3,WP_052142878.1 WP_059622980.1 WP_080498849.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_f4a58130e47762a7,1,WP_071516134.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_f6aba3edecaaef4f,1,WP_061880232.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_f73907ec85971e18,1,WP_090229045.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_f762dba611974017,3,WP_053471386.1 WP_056209640.1 WP_073243758.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_f7d9c99a45ea4db5,1,WP_051660779.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_f8286ceaa519c22a,2,WP_036883142.1 WP_088492884.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_f8ce5859b5c5d9ae,1,WP_094551617.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_f90e5ae0257cdf44,1,WP_015201773.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_f9e3b9a23e67abfe,1,WP_042399050.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_fa66281e0c114943,1,WP_092721547.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_fad8b428a437cae4,1,WP_093992233.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_fb06e4caacb764d8,3,WP_018045489.1 WP_056186123.1 WP_060847087.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_fb4f3cc1d5777f04,1,WP_051645823.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_fb56a1fed8b75e65,1,WP_090525847.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_fb96830602857bfe,3,WP_008983419.1 WP_036958753.1 WP_065578026.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_fb9721c0d5f7eb42,1,WP_075793711.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_fbd4ca8d3e527d90,1,WP_065010824.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_fbf7c059661f7056,1,WP_044937782.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_fc9b16fd574561d7,2,WP_010682499.1 WP_089230993.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_fd0953ad74052ed9,1,WP_017748677.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_fd46813dc2001412,5,WP_076628695.1 WP_092838824.1 WP_093994043.1 WP_094023191.1 WP_097082795.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_fd770eb1b3f6981f,4,WP_050617980.1 WP_058963777.1 WP_087287470.1 WP_087292483.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_fe5a60e9872c959f,1,WP_016523204.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_fe6b635774f00d24,1,WP_024873364.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_ff6fc514811c3f90,1,WP_047618200.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_ffca7eb2be6ba34c,1,WP_078924280.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
